datetime,compound,polarity,subjectivity
14/01/2022 00:00,0.177608904,0.077001189,0.369942532
14/01/2022 01:00,0.172670309,0.104863351,0.375852682
14/01/2022 02:00,0.223819144,0.097419854,0.384096369
14/01/2022 03:00,0.270263842,0.101888689,0.391272977
14/01/2022 04:00,0.228682184,0.123522307,0.416691202
14/01/2022 05:00,0.201099099,0.114591417,0.423722435
14/01/2022 06:00,0.218924784,0.087853139,0.407707687
14/01/2022 07:00,0.222721662,0.118161903,0.391567096
14/01/2022 08:00,0.222460648,0.115550147,0.408061893
14/01/2022 09:00,0.238683544,0.127363236,0.393053024
14/01/2022 10:00,0.184809662,0.112736004,0.427852185
14/01/2022 11:00,0.179988528,0.098655892,0.407451228
14/01/2022 12:00,0.215417579,0.104232394,0.385842859
14/01/2022 13:00,0.239446699,0.092270908,0.381772594
14/01/2022 14:00,0.221956906,0.097208102,0.384601307
14/01/2022 15:00,0.237936066,0.129696865,0.402238818
14/01/2022 16:00,0.244511268,0.121203312,0.410550961
14/01/2022 17:00,0.205259211,0.083459713,0.399969785
14/01/2022 18:00,0.236223494,0.109783244,0.410994392
14/01/2022 19:00,0.259336735,0.120602734,0.413636588
14/01/2022 20:00,0.256605523,0.101638705,0.391220229
14/01/2022 21:00,0.263848862,0.130191764,0.423163547
14/01/2022 22:00,0.264538938,0.105320092,0.387986204
14/01/2022 23:00,0.227699086,0.090612263,0.367995618
15/01/2022 00:00,0.241513682,0.107698401,0.394368434
15/01/2022 01:00,0.218088914,0.114545726,0.401316513
15/01/2022 02:00,0.235861093,0.11721459,0.424537992
15/01/2022 03:00,0.23113537,0.095591863,0.374538562
15/01/2022 04:00,0.188118855,0.089319355,0.413382662
15/01/2022 05:00,0.184764202,0.098702807,0.393972708
15/01/2022 06:00,0.238095849,0.122930671,0.377920301
15/01/2022 07:00,0.225799248,0.108820451,0.385509887
15/01/2022 08:00,0.265460968,0.138213209,0.430645578
15/01/2022 09:00,0.251975728,0.139891649,0.399524865
15/01/2022 10:00,0.241924573,0.10360924,0.364455359
15/01/2022 11:00,0.203344126,0.126847297,0.396765662
15/01/2022 12:00,0.280149582,0.141122903,0.429804984
15/01/2022 13:00,0.246047908,0.121204844,0.401056136
15/01/2022 14:00,0.246929102,0.108821262,0.402512688
15/01/2022 15:00,0.243590164,0.119123828,0.401997587
15/01/2022 16:00,0.264440273,0.106916386,0.405614201
15/01/2022 17:00,0.251505051,0.092046325,0.415365172
15/01/2022 18:00,0.218744383,0.095103477,0.426437768
15/01/2022 19:00,0.273354912,0.102201902,0.416593262
15/01/2022 20:00,0.249842974,0.109464247,0.415010028
15/01/2022 21:00,0.235840043,0.101668518,0.404968319
15/01/2022 22:00,0.241631368,0.09575338,0.383618127
15/01/2022 23:00,0.229111795,0.120084795,0.428990738
16/01/2022 00:00,0.234291395,0.094677608,0.392225459
16/01/2022 01:00,0.223735958,0.089957947,0.403892892
16/01/2022 02:00,0.222974572,0.106614557,0.438958144
16/01/2022 03:00,0.208989785,0.077389545,0.412625519
16/01/2022 04:00,0.193039934,0.089344426,0.395698612
16/01/2022 05:00,0.247252941,0.118304913,0.40139822
16/01/2022 06:00,0.208713058,0.110527891,0.400749574
16/01/2022 07:00,0.25113913,0.139403195,0.403079552
16/01/2022 08:00,0.221144957,0.119196867,0.410364204
16/01/2022 09:00,0.198742333,0.119120755,0.418212682
16/01/2022 10:00,0.230525773,0.109118197,0.398575599
16/01/2022 11:00,0.240427586,0.10805484,0.392415886
16/01/2022 12:00,0.292156477,0.143253047,0.396047906
16/01/2022 13:00,0.240064092,0.092911142,0.391878931
16/01/2022 14:00,0.224035178,0.10602175,0.405050251
16/01/2022 15:00,0.245827553,0.09529964,0.399688727
16/01/2022 16:00,0.227563682,0.101148981,0.39567654
16/01/2022 17:00,0.233522795,0.093281887,0.402678722
16/01/2022 18:00,0.263871349,0.107912369,0.401107432
16/01/2022 19:00,0.256738977,0.103638244,0.440650802
16/01/2022 20:00,0.232422308,0.123000806,0.394774868
16/01/2022 21:00,0.252369263,0.090950665,0.388474553
16/01/2022 22:00,0.230619373,0.1183914,0.408401205
16/01/2022 23:00,0.241011506,0.117784447,0.412772566
17/01/2022 00:00,0.211751799,0.08977116,0.410039807
17/01/2022 01:00,0.211152987,0.088979423,0.412438344
17/01/2022 02:00,0.297698656,0.109201827,0.410975714
17/01/2022 03:00,0.259632803,0.122253581,0.383695525
17/01/2022 04:00,0.275682635,0.140004676,0.40286395
17/01/2022 05:00,0.207027458,0.110724696,0.418213156
17/01/2022 06:00,0.222038439,0.101939747,0.400630425
17/01/2022 07:00,0.25603413,0.096125523,0.394386045
17/01/2022 08:00,0.263657975,0.12341662,0.407746606
17/01/2022 09:00,0.245453977,0.105989545,0.405350689
17/01/2022 10:00,0.236491379,0.11016519,0.410809497
17/01/2022 11:00,0.246883602,0.122239656,0.415067385
17/01/2022 12:00,0.258589356,0.09380821,0.369965002
17/01/2022 13:00,0.188048527,0.088138135,0.405530078
17/01/2022 14:00,0.235402011,0.091557294,0.410891462
17/01/2022 15:00,0.216619558,0.07400734,0.371309681
17/01/2022 16:00,0.279505741,0.119122192,0.414836959
17/01/2022 17:00,0.209357333,0.07591169,0.388112504
17/01/2022 18:00,0.24110092,0.10739183,0.417016439
17/01/2022 19:00,0.224453048,0.095407533,0.39500957
17/01/2022 20:00,0.230995752,0.099123013,0.380716027
17/01/2022 21:00,0.233371661,0.10436808,0.404264958
17/01/2022 22:00,0.166982165,0.082171318,0.400177089
17/01/2022 23:00,0.219405229,0.085653588,0.394557497
18/01/2022 00:00,0.19191087,0.097878228,0.39348365
18/01/2022 01:00,0.180686877,0.102701213,0.400935592
18/01/2022 02:00,0.208899565,0.102783526,0.393535273
18/01/2022 03:00,0.257684576,0.099102587,0.401777696
18/01/2022 04:00,0.240798417,0.095879043,0.403228662
18/01/2022 05:00,0.242631948,0.119952616,0.432722943
18/01/2022 06:00,0.317619033,0.099575034,0.482266221
18/01/2022 07:00,0.262769156,0.12043517,0.392513372
18/01/2022 08:00,0.218821798,0.107581613,0.365187519
18/01/2022 09:00,0.220647884,0.085178252,0.382309954
18/01/2022 10:00,0.262187766,0.109295529,0.384432906
18/01/2022 11:00,0.227020343,0.077566633,0.41661481
18/01/2022 12:00,0.219115822,0.104870217,0.408202938
18/01/2022 13:00,0.221231465,0.096700373,0.374622105
18/01/2022 14:00,0.190711844,0.094869958,0.416554015
18/01/2022 15:00,0.201705702,0.090029177,0.39735632
18/01/2022 16:00,0.2329576,0.083277048,0.396012711
18/01/2022 17:00,0.267540736,0.113520382,0.411024627
18/01/2022 18:00,0.238039153,0.124425,0.400134006
18/01/2022 19:00,0.221354293,0.10083308,0.414257927
18/01/2022 20:00,0.216046291,0.094926213,0.415093841
18/01/2022 21:00,0.21807555,0.105711349,0.419103382
18/01/2022 22:00,0.252627286,0.112626631,0.402551954
18/01/2022 23:00,0.227576134,0.076248979,0.410821161
19/01/2022 00:00,0.220372349,0.091314725,0.396343134
19/01/2022 01:00,0.212351454,0.07747642,0.420195449
19/01/2022 02:00,0.267339952,0.113180867,0.392210658
19/01/2022 03:00,0.222160094,0.081392446,0.39087442
19/01/2022 04:00,0.217685166,0.085252659,0.383779811
19/01/2022 05:00,0.247028125,0.130330607,0.416976309
19/01/2022 06:00,0.213424749,0.119663548,0.383007302
19/01/2022 07:00,0.174388857,0.095481081,0.40030964
19/01/2022 08:00,0.218103275,0.085375502,0.387213538
19/01/2022 09:00,0.196569756,0.075868947,0.402041696
19/01/2022 10:00,0.236860422,0.106801981,0.393520725
19/01/2022 11:00,0.244634161,0.123927589,0.410354925
19/01/2022 12:00,0.189425344,0.095627879,0.398950389
19/01/2022 13:00,0.206869756,0.094955605,0.381622315
19/01/2022 14:00,0.283293586,0.12403716,0.398455096
19/01/2022 15:00,0.218611451,0.07756336,0.397817959
19/01/2022 16:00,0.233075081,0.109026012,0.400734241
19/01/2022 17:00,0.237185317,0.090202573,0.398070205
19/01/2022 18:00,0.233175328,0.113205494,0.393333382
19/01/2022 19:00,0.249722041,0.107293914,0.40630203
19/01/2022 20:00,0.230753312,0.093126194,0.39394679
19/01/2022 21:00,0.260687961,0.108045473,0.41227254
19/01/2022 22:00,0.198632203,0.092493939,0.382057895
19/01/2022 23:00,0.209393841,0.089708838,0.383158547
20/01/2022 00:00,0.210095661,0.089135801,0.399478134
20/01/2022 01:00,0.237106739,0.079446313,0.404213738
20/01/2022 02:00,0.251001716,0.102892666,0.425177731
20/01/2022 03:00,0.244679954,0.102085365,0.402975837
20/01/2022 04:00,0.231113421,0.090477681,0.431258891
20/01/2022 05:00,0.188796533,0.088133406,0.379973882
20/01/2022 06:00,0.261567654,0.114138118,0.379534391
20/01/2022 07:00,0.212211337,0.102301503,0.403682778
20/01/2022 08:00,0.270212319,0.098650233,0.402518572
20/01/2022 09:00,0.230995455,0.104839906,0.4225252
20/01/2022 10:00,0.221937568,0.118439435,0.394231476
20/01/2022 11:00,0.254468776,0.108169335,0.399121038
20/01/2022 12:00,0.210329822,0.105825999,0.39153233
20/01/2022 13:00,0.193551275,0.093813045,0.39244025
20/01/2022 14:00,0.234774134,0.099949283,0.400253864
20/01/2022 15:00,0.210869207,0.100469186,0.394747109
20/01/2022 16:00,0.241675307,0.094370036,0.409953801
20/01/2022 17:00,0.209530778,0.109347256,0.39626549
20/01/2022 18:00,0.18537801,0.082163236,0.410462334
20/01/2022 19:00,0.200211765,0.087117671,0.404574126
20/01/2022 20:00,0.218456386,0.084619101,0.413463807
20/01/2022 21:00,0.162536429,0.081713329,0.413021655
20/01/2022 22:00,0.155247826,0.079027243,0.403390024
20/01/2022 23:00,0.124846667,0.065210079,0.405548066
21/01/2022 00:00,0.159861549,0.07663678,0.399130334
