,Open,High,Low,Close,Volume,google_trends,tw_compound,tw_polarity,tw_subjectivity,tweet_volume,re_compound,re_polarity,re_subjectivity
2022-01-01 23:00:00,47428.17,47813.43,47267.08,47704.35,7795.54,79.06818181818181,0.196864413,0.102838067,0.353417614,1080.0,0.5720801369863012,0.0749918820083124,0.5314311451006039
2022-01-02 00:00:00,47704.35,47745.61,47352.58,47622.14,8231.279,74.22727272727272,0.150971138,0.09400886,0.352632745,1122.0,0.5521130876747141,0.1276377128557835,0.4545698424462012
2022-01-02 01:00:00,47622.14,47633.11,47312.99,47381.21,4396.838,75.84090909090908,0.187581468,0.082039804,0.378417416,1082.0,0.3761621236133122,0.0977276311108035,0.4189727618251126
2022-01-02 02:00:00,47381.21,47454.65,47282.5,47374.28,4189.093,75.84090909090908,0.168407762,0.084835681,0.371031344,1128.0,0.7126448051948052,0.1419826423576423,0.4809051287540298
2022-01-02 03:00:00,47374.29,47470.0,47263.28,47330.75,4022.971,74.22727272727272,0.183478154,0.087237062,0.38409526,1023.0,0.4461454545454545,-0.0356611300576817,0.5445022314849901
2022-01-02 04:00:00,47330.76,47418.65,46749.99,46902.11,13039.814,66.1590909090909,0.174643158,0.104444878,0.382163688,999.0,0.4769315179606024,0.0904314060851613,0.4387329654023707
2022-01-02 05:00:00,46903.89,47091.58,46821.92,47077.7,7534.557,66.1590909090909,0.197722489,0.097286341,0.378453059,955.0,0.8781706572769951,0.0908194769097608,0.4672094119032894
2022-01-02 06:00:00,47076.58,47250.0,47005.3,47122.49,5991.521,67.77272727272727,0.167307,0.0720072,0.354568178,828.0,0.621034226190476,0.0900377211172665,0.3624045777454869
2022-01-02 07:00:00,47122.49,47294.01,47085.82,47171.04,4750.668,61.31818181818181,0.195593407,0.09735406,0.37938421,808.0,0.7212542904290428,0.1180821033853552,0.5359603518469223
2022-01-02 08:00:00,47171.39,47240.0,46963.66,47211.36,5703.105,71.0,0.175999149,0.099383704,0.361975256,1162.0,0.8529859863945577,0.1512822117276662,0.4971898503012139
2022-01-02 09:00:00,47211.36,47500.0,47135.0,47263.18,8015.488,67.77272727272727,0.168568579,0.077982613,0.357138958,895.0,0.5968555279503106,0.1292828472696893,0.4706575312740725
2022-01-02 10:00:00,47263.18,47345.0,47121.53,47175.95,3869.99,71.0,0.182996454,0.074784024,0.364262686,1019.0,0.6652453428863868,0.1751526370305513,0.477533438571162
2022-01-02 11:00:00,47175.95,47374.7,47148.16,47231.3,4619.824,64.54545454545455,0.223113098,0.093451637,0.380314897,1077.0,0.6893616891064872,0.1388908880262972,0.4893584534190608
2022-01-02 12:00:00,47231.29,47453.05,47002.47,47279.57,9127.342,67.77272727272727,0.161557117,0.102742784,0.340545911,1118.0,0.6540388764044944,0.0829565771530057,0.4633871386549958
2022-01-02 13:00:00,47279.58,47291.91,47075.0,47133.07,5431.669,61.31818181818181,0.155993881,0.089067554,0.368455168,1237.0,0.7302738654147105,0.1052050125800125,0.5063690522440523
2022-01-02 14:00:00,47133.08,47200.0,47006.66,47110.2,4712.418,66.1590909090909,0.170073534,0.081117465,0.355525695,1302.0,0.4883572463768116,0.0528651012272581,0.4650347282668418
2022-01-02 15:00:00,47110.2,47400.0,47068.5,47329.68,7520.711,61.31818181818181,0.173812242,0.092884746,0.370882688,1477.0,0.6858779400461185,0.1041292259801842,0.4634953014161716
2022-01-02 16:00:00,47329.68,47888.0,47263.5,47780.0,15064.059,69.38636363636363,0.164646899,0.083572332,0.36269021,1702.0,0.7063013562386979,0.0900144608477941,0.4178935365046476
2022-01-02 17:00:00,47780.01,48000.0,47301.0,47402.3,17209.064,69.38636363636363,0.164452332,0.081829819,0.360972927,1654.0,0.5252152140672783,0.0776122532417647,0.4397047952720251
2022-01-02 18:00:00,47401.6,47408.7,46605.68,47046.95,22919.292,79.06818181818181,0.155441913,0.077611973,0.37854264,1695.0,0.4204461933276305,0.0951760637792118,0.488518366118904
2022-01-02 19:00:00,47046.96,47220.0,46836.6,46908.29,8671.035,67.77272727272727,0.146142857,0.08284968,0.366766375,1470.0,0.5440868204283361,0.0401097504487714,0.5211492238336454
2022-01-02 20:00:00,46908.66,47051.73,46815.75,47012.47,4540.095,72.61363636363636,0.201740746,0.093091715,0.364695911,1399.0,0.6797899143672695,0.069927599406766,0.4120020072520072
2022-01-02 21:00:00,47012.47,47185.65,46916.95,47023.47,4366.636,75.84090909090908,0.185157977,0.081655519,0.356849874,1441.0,0.5989499111900533,0.1301399903191354,0.4728612911777251
2022-01-02 22:00:00,47020.94,47400.0,47014.81,47261.73,5800.066,79.06818181818181,0.142440506,0.066897383,0.353292248,1317.0,0.9107848699763592,0.1388343977962199,0.4605069720856702
2022-01-02 23:00:00,47261.81,47469.46,47261.81,47280.0,5067.558,80.68181818181817,0.157567994,0.079227327,0.371750704,1354.0,0.4751788717948717,0.0866402235110568,0.4998795641087307
2022-01-03 00:00:00,47280.01,47288.28,47050.0,47059.43,5586.727,75.84090909090908,0.19524688,0.111982957,0.382528933,1280.0,0.5857008695652173,0.0700295208475952,0.4624296208238805
2022-01-03 01:00:00,47059.44,47137.75,46935.08,47117.42,5019.993,71.0,0.184694056,0.108038282,0.390673318,1128.0,0.8091366071428572,0.1466114223467164,0.5174943787038625
2022-01-03 02:00:00,47117.42,47117.43,46850.0,47005.39,7658.849,75.84090909090908,0.187413767,0.105641788,0.361766465,1036.0,0.6251477234401349,0.1506400598597888,0.5643732130775913
2022-01-03 03:00:00,47005.38,47100.0,46717.26,46802.86,8026.312,69.38636363636363,0.165783539,0.089136189,0.363616361,1044.0,0.3562938730853391,0.0510059207117769,0.4486959478048652
2022-01-03 04:00:00,46802.86,46944.43,46750.0,46823.58,4363.434,69.38636363636363,0.212679834,0.098977645,0.346577619,999.0,0.8576018148820328,0.1073173195747645,0.5124041152071465
2022-01-03 05:00:00,46823.57,47217.37,46775.0,47083.37,9147.882,64.54545454545455,0.167316055,0.081118766,0.383900147,980.0,0.1519321888412017,0.0828302368927368,0.5236244889369889
2022-01-03 06:00:00,47083.37,47105.97,46880.0,46930.85,4343.975,72.61363636363636,0.190834504,0.110789711,0.367357009,1136.0,0.7155156492785795,0.0647001662406735,0.5016509468147196
2022-01-03 07:00:00,46930.85,47077.99,46857.38,47041.11,3477.953,64.54545454545455,0.17183048,0.092040819,0.367700973,1172.0,0.683080787037037,0.0981739078152121,0.5053300565175566
2022-01-03 08:00:00,47042.77,47133.97,46921.86,46970.01,4450.578,69.38636363636363,0.207934461,0.144528906,0.379679978,1436.0,0.3945611428571428,0.0398414953102453,0.3613249742155991
2022-01-03 09:00:00,46970.01,47100.0,46777.0,46979.01,9170.446,64.54545454545455,0.200320557,0.140905307,0.400144704,1292.0,0.5475969090909092,0.0948584809908502,0.498722601202142
2022-01-03 10:00:00,46979.02,47249.78,46978.91,47116.89,10762.26,67.77272727272727,0.207968465,0.129700228,0.351171174,1323.0,0.6986713250517597,0.0980902102483101,0.4522697556094754
2022-01-03 11:00:00,47116.15,47436.26,47116.15,47364.11,8852.296,56.47727272727273,0.213462303,0.160554322,0.416112492,1374.0,0.7131985221674878,0.168767645338668,0.4975859692706283
2022-01-03 12:00:00,47364.11,47575.22,47170.01,47192.64,13865.483,71.0,0.204297778,0.131734265,0.414425671,1620.0,0.2840825214899713,0.0425006702540793,0.5028831387320024
2022-01-03 13:00:00,47192.63,47356.2,47123.94,47157.33,6724.003,74.22727272727272,0.226934256,0.159850114,0.418568639,1923.0,0.6595844574780059,0.1038285882806269,0.4977832304137393
2022-01-03 14:00:00,47157.33,47290.0,46781.35,46874.66,19751.2,74.22727272727272,0.231681646,0.155809478,0.409198792,2231.0,0.5240558038932949,0.1228604144860328,0.5204200797269044
2022-01-03 15:00:00,46874.66,47020.0,46560.0,46689.99,17371.377,72.61363636363636,0.250016212,0.177147213,0.408836058,2524.0,0.649301403956605,0.1078875253862255,0.4945406807000694
2022-01-03 16:00:00,46689.99,46790.77,46260.4,46484.0,24388.613,77.45454545454545,0.216490132,0.148418279,0.415204018,2602.0,0.6847421186440678,0.1359650574524937,0.4432988239035163
2022-01-03 17:00:00,46484.0,46800.0,46402.03,46564.54,12073.409,74.22727272727272,0.210666281,0.122791769,0.386162314,2342.0,0.8299474238875876,0.1518576675335725,0.5245735086166836
2022-01-03 18:00:00,46564.53,46735.0,46400.02,46469.49,6768.947,80.68181818181817,0.178918458,0.117441906,0.396345817,2322.0,0.8186250370370369,0.1352426080125304,0.429608381284206
2022-01-03 19:00:00,46469.49,46646.16,46345.28,46364.55,6132.82,80.68181818181817,0.221055535,0.131596969,0.389861585,2167.0,0.6909556896551724,0.1180780663635284,0.4615506062872554
2022-01-03 20:00:00,46364.56,46416.0,45665.4,45904.74,28570.775,90.36363636363636,0.177767047,0.107042551,0.379576833,2388.0,0.5546957000000001,0.1184148112024305,0.5006926638547003
2022-01-03 21:00:00,45904.75,46250.0,45804.65,45974.5,10716.23,90.36363636363636,0.160240738,0.10329941,0.377041295,2326.0,0.6404534482758623,0.0938837245564239,0.4563356324635327
2022-01-03 22:00:00,45973.72,46449.99,45953.38,46214.28,8795.719,83.9090909090909,0.153788931,0.081946047,0.366500485,2076.0,0.7184968867924528,0.1300931010953332,0.4569379045777855
2022-01-03 23:00:00,46214.28,46579.28,46157.38,46445.81,8762.512,77.45454545454545,0.197620298,0.104669853,0.375207215,1960.0,0.7144861937452325,0.1341425417416753,0.4871051772885199
2022-01-04 00:00:00,46445.8,46550.0,46160.0,46251.5,9518.048,80.68181818181817,0.193556643,0.10947624,0.391786904,1702.0,0.6236441441441442,0.1588710517877184,0.4662266848377959
2022-01-04 01:00:00,46251.51,46415.0,46050.0,46065.39,6253.336,87.13636363636363,0.175975498,0.10470735,0.392851737,1543.0,0.830232362459547,0.0986432276873453,0.4658614573155326
2022-01-04 02:00:00,46065.38,46275.58,45931.61,46111.81,8395.104,72.61363636363636,0.172287467,0.110411436,0.373389292,1526.0,0.5318735981308411,0.0909782647907647,0.3371262926887926
2022-01-04 03:00:00,46111.81,46380.0,46013.13,46313.95,6649.901,71.0,0.211653712,0.116734586,0.390754287,1354.0,0.777944906743185,0.0993956953225867,0.4387607483433963
2022-01-04 04:00:00,46313.95,46417.51,46020.5,46107.5,7571.024,74.22727272727272,0.177452332,0.121200742,0.390106222,1261.0,0.5452375757575758,0.2280147325792487,0.4529216977765365
2022-01-04 05:00:00,46107.54,46298.81,46022.1,46151.49,6182.868,74.22727272727272,0.19327008,0.10355997,0.378142416,1057.0,0.8133634641407308,0.1666957099938701,0.4977847679016509
2022-01-04 06:00:00,46151.49,46386.17,46062.8,46359.14,6822.426,75.84090909090908,0.2058692,0.117552179,0.358808894,1109.0,-0.2820771812080537,0.0411986241727621,0.5289691091954022
2022-01-04 07:00:00,46359.13,46550.89,46304.8,46521.68,8275.239,77.45454545454545,0.184715642,0.088470004,0.360458574,1185.0,0.1315429149797571,0.0289538864214188,0.4231609540051098
2022-01-04 08:00:00,46521.69,46690.0,46376.82,46475.02,9523.374,69.38636363636363,0.154740138,0.109930646,0.366035878,1373.0,0.7454433734939759,0.1657548232676836,0.4903375281820452
2022-01-04 09:00:00,46476.1,46580.31,46270.54,46355.2,7613.404,72.61363636363636,0.202721828,0.093215849,0.349213042,1341.0,0.6583506416584403,0.0596939892932915,0.4807881962667222
2022-01-04 10:00:00,46354.27,46750.0,46288.01,46599.84,11875.214,74.22727272727272,0.201928959,0.118498172,0.364596272,1423.0,0.71011113243762,0.1146436524334251,0.4848755315601906
2022-01-04 11:00:00,46599.85,46739.59,46599.84,46709.98,8725.688,74.22727272727272,0.196972796,0.108270276,0.351693925,1446.0,0.5929939618644068,0.1350515276815021,0.4740957406067099
2022-01-04 12:00:00,46709.97,46748.84,46460.17,46628.88,8009.47,72.61363636363636,0.181503903,0.090001616,0.358764162,1584.0,0.4054510121457489,0.104249225284971,0.4901619199171702
2022-01-04 13:00:00,46628.87,47088.0,46390.84,46933.15,17605.575,82.29545454545455,0.208843434,0.107128255,0.365074646,1618.0,0.6726446499339499,0.1227848940226911,0.485640572706092
2022-01-04 14:00:00,46933.14,47427.38,46781.93,47303.01,20458.338,77.45454545454545,0.190536578,0.091752511,0.355596586,1844.0,0.6026782214156081,0.0909154131502616,0.5199460063535023
2022-01-04 15:00:00,47303.01,47524.36,46845.0,46925.28,22558.445,79.06818181818181,0.198250321,0.093580913,0.353285617,1887.0,0.7405610212765956,0.1676218973816813,0.4875284517116097
2022-01-04 16:00:00,46925.28,46934.1,46635.0,46767.94,17747.146,77.45454545454545,0.207056591,0.08972343,0.362277146,1994.0,0.862564773820982,0.0816875263684943,0.4428282596879278
2022-01-04 17:00:00,46767.95,46986.54,46523.0,46564.0,10212.957,85.52272727272727,0.189357464,0.079381913,0.362995725,1897.0,0.7898722004698514,0.1272513988624845,0.5003340039420626
2022-01-04 18:00:00,46563.99,46719.93,45445.57,45742.69,35836.936,90.36363636363636,0.210828752,0.090340344,0.335517618,2025.0,0.7472877192982457,0.1445726819043998,0.4722364242542217
2022-01-04 19:00:00,45742.7,46450.89,45570.0,46058.09,29098.615,87.13636363636363,0.161639655,0.070735073,0.347629601,1861.0,0.5709239944521496,0.0835374030078972,0.480324943657557
2022-01-04 20:00:00,46058.09,46430.38,45959.47,46267.79,9977.554,85.52272727272727,0.183192905,0.07963247,0.368803919,1711.0,0.7373332258064516,0.1445745349424315,0.4628442397695461
2022-01-04 21:00:00,46266.0,46338.17,46029.5,46230.6,6648.971,91.97727272727272,0.159292527,0.078749048,0.360193681,1630.0,0.6559897496087636,0.0723809979060581,0.4766285570014663
2022-01-04 22:00:00,46230.59,46272.62,45963.89,46155.89,6210.366,85.52272727272727,0.19299902,0.084666084,0.352658993,1576.0,0.7185279951100244,0.0685533149210097,0.4438222131403949
2022-01-04 23:00:00,46158.63,46160.0,45750.0,45833.42,10379.751,82.29545454545455,0.168266306,0.073619178,0.355434694,1421.0,0.8386733009708737,0.1656303842283397,0.5091312986314928
2022-01-05 00:00:00,45833.41,46296.74,45710.23,46260.08,10377.581,74.22727272727272,0.139252594,0.082644685,0.372869458,1477.0,0.7785970845481051,0.161993310530353,0.5215444593437432
2022-01-05 01:00:00,46260.08,46333.0,46109.51,46112.1,6465.996,67.77272727272727,0.194235859,0.090050717,0.3820115,1326.0,0.6316037249283668,0.0483366704596651,0.4693788958120509
2022-01-05 02:00:00,46112.11,46405.0,46111.29,46291.45,5215.84,74.22727272727272,0.199968612,0.0882689,0.35832611,1278.0,0.6395056795131847,0.1461891019033876,0.5486921940493369
2022-01-05 03:00:00,46291.46,46580.0,46291.44,46409.76,6754.71,67.77272727272727,0.181091712,0.092220732,0.357046415,1283.0,0.3534547892720307,0.0752665794853294,0.4674436578082411
2022-01-05 04:00:00,46412.87,46537.0,46349.76,46419.0,5266.075,56.47727272727273,0.208271287,0.093585527,0.358543153,1132.0,0.7714325708061001,0.0935675169042524,0.4231970374365129
2022-01-05 05:00:00,46419.0,46419.0,46243.1,46302.72,4295.105,61.31818181818181,0.193201224,0.06996661,0.378997627,1102.0,0.6397681341719077,0.1367478916586059,0.6115243172832459
2022-01-05 06:00:00,46302.72,46472.67,46250.59,46454.0,4495.17,66.1590909090909,0.184497,0.077639619,0.350690009,1120.0,0.3385109589041096,0.0608992823324083,0.3929659443187982
2022-01-05 07:00:00,46453.99,46489.97,46325.0,46399.33,4233.442,62.93181818181818,0.194897603,0.080784181,0.354872865,1131.0,0.7329820717131474,0.1366554730644251,0.4728881604456448
2022-01-05 08:00:00,46399.34,46677.0,46261.75,46626.53,8680.821,64.54545454545455,0.193746924,0.099894647,0.349825702,1363.0,0.3591253581661892,0.0166047220636506,0.544131031270317
2022-01-05 09:00:00,46624.01,46943.47,46561.75,46850.75,13807.524,67.77272727272727,0.190847082,0.087978244,0.328345976,1148.0,0.4508161520190023,0.0499067044777022,0.4232292088089786
2022-01-05 10:00:00,46850.76,47075.29,46703.0,46809.4,12596.823,66.1590909090909,0.179750893,0.094153028,0.367918688,1106.0,0.6110632992327365,0.0907577430503457,0.4579918856664179
2022-01-05 11:00:00,46809.4,46839.91,46095.4,46271.93,19806.41,67.77272727272727,0.201561478,0.092331916,0.347640434,1418.0,0.4624736559139785,0.0709809376541125,0.445738103586974
2022-01-05 12:00:00,46271.93,46345.01,45900.0,46228.27,19082.758,69.38636363636363,0.151551879,0.065454656,0.345822621,1532.0,0.5695676148796498,0.0087913341291988,0.4720259907716234
2022-01-05 13:00:00,46228.28,46456.57,46100.0,46429.36,14635.57,67.77272727272727,0.207884136,0.084627078,0.364805164,1739.0,0.3965960985626283,0.0915023978135391,0.5176319916622227
2022-01-05 14:00:00,46429.36,46820.83,46123.64,46682.79,28802.675,71.0,0.178931976,0.087345206,0.349488006,2015.0,0.2341131103074141,0.115811430257453,0.4842510677453859
2022-01-05 15:00:00,46682.79,46811.0,46355.16,46611.46,18778.267,71.0,0.16867294,0.091366439,0.363505006,1962.0,0.5970731809981961,0.1311924005632932,0.4672801145801526
2022-01-05 16:00:00,46611.47,46670.0,46262.34,46308.23,12251.662,74.22727272727272,0.180298152,0.079429153,0.36201359,1836.0,0.4455396246089677,0.0674613027997924,0.4866983911614072
2022-01-05 17:00:00,46308.24,46464.0,45983.93,46007.99,12594.485,80.68181818181817,0.209549518,0.097531349,0.361533155,1973.0,0.5492225187656382,0.0674096887315089,0.456344665426354
2022-01-05 18:00:00,46007.98,46326.8,45550.0,45922.29,40427.037,80.68181818181817,0.144583605,0.062039643,0.334370421,2281.0,0.7524529542097489,0.109574996854769,0.4379491266817929
2022-01-05 19:00:00,45922.29,46126.73,44128.22,44673.22,62937.664,88.75,0.165677245,0.09074364,0.352415517,2273.0,0.5535536549707603,0.1598910096637369,0.4586870326643054
2022-01-05 20:00:00,44671.93,44835.0,43488.77,43958.56,65234.752,127.47727272727272,0.118322597,0.07287473,0.338989356,3078.0,0.6805581362007168,0.1657523001785586,0.4244127900638519
2022-01-05 21:00:00,43958.56,44346.31,43250.0,43604.0,30061.822,140.38636363636363,0.079039048,0.061283985,0.344954518,2803.0,0.5546954032957502,0.1100539661492434,0.4306262117091926
2022-01-05 22:00:00,43604.01,43785.53,42270.0,43415.84,58049.019,161.36363636363637,0.112382562,0.07107596,0.342484931,3266.0,0.3859825474254741,0.0491880441545376,0.4617808915614218
2022-01-05 23:00:00,43415.84,43671.0,43210.0,43421.69,20626.361,133.9318181818182,0.112235604,0.065976446,0.344708617,2408.0,0.2970527651858567,0.0500580239122438,0.4112674279716053
2022-01-06 00:00:00,43421.7,43749.0,43255.0,43656.0,16523.725,129.0909090909091,0.10855368,0.066002155,0.367151901,2090.0,0.2371672429481346,0.1087670747889173,0.4397920980403679
2022-01-06 01:00:00,43655.99,43766.0,43290.47,43525.91,10856.695,106.5,0.118436893,0.059458341,0.358977435,1829.0,0.6273401826484019,0.1282335182799546,0.5006890056842961
2022-01-06 02:00:00,43525.9,43600.0,43111.0,43248.4,12835.857,108.11363636363636,0.131606957,0.065945039,0.366777685,1826.0,0.3636151741293532,0.0378998778998779,0.4749841611380073
2022-01-06 03:00:00,43248.39,43300.0,42801.0,42817.38,15960.787,117.79545454545452,0.14493676,0.078540688,0.344965213,1812.0,0.3222236329935125,0.0834007461561768,0.433760779693752
2022-01-06 04:00:00,42821.05,43150.71,42566.73,43007.21,23105.021,119.4090909090909,0.106137017,0.042711734,0.353465463,1868.0,0.492929689608637,0.1245280810709652,0.4929119240097324
2022-01-06 05:00:00,43007.21,43247.08,42778.71,43038.12,12847.183,108.11363636363636,0.10974015,0.07707277,0.363130297,1750.0,0.4445619281045752,0.0898684722899825,0.4696832779354955
2022-01-06 06:00:00,43038.13,43216.56,42900.0,43091.6,9463.139,109.72727272727272,0.124204167,0.088022624,0.3370057,1513.0,0.3994286931818183,0.1409000806583353,0.393746768561627
2022-01-06 07:00:00,43094.35,43258.82,42982.81,43222.22,8260.544,106.5,0.114401966,0.067935497,0.356929857,1531.0,0.6478099337748343,0.0701681661221386,0.5005821922697877
2022-01-06 08:00:00,43222.22,43253.23,42906.62,43050.0,10357.178,109.72727272727272,0.118195543,0.075247812,0.345712559,2084.0,0.59174,0.1188827133060305,0.4115244801715245
2022-01-06 09:00:00,43050.01,43085.62,42385.83,42591.58,23680.075,111.34090909090908,0.112355294,0.081186306,0.342932907,1744.0,0.4027003720930233,0.1056702313889813,0.4406651342209378
2022-01-06 10:00:00,42591.57,42947.05,42562.74,42874.38,15070.974,114.5681818181818,0.120089276,0.087186459,0.337008718,1896.0,0.6705170141223941,0.1430918788417767,0.4409810795608746
2022-01-06 11:00:00,42874.39,42944.0,42680.0,42865.15,10169.934,114.5681818181818,0.125142617,0.077529874,0.35441158,1755.0,0.4143442829457363,0.109871183811787,0.469330815945021
2022-01-06 12:00:00,42865.14,43055.0,42629.75,43047.4,14109.144,122.63636363636364,0.135590672,0.078515328,0.358115088,2000.0,0.6607765171503959,0.0864985171240323,0.4298762155963262
2022-01-06 13:00:00,43048.75,43188.0,42882.39,43123.15,13449.994,101.6590909090909,0.141634037,0.07645367,0.341017159,2226.0,0.5481606657608696,0.0997510493733319,0.4346581918365806
2022-01-06 14:00:00,43123.14,43228.73,42752.53,42802.24,17893.438,103.27272727272728,0.167071951,0.082670427,0.359512235,2316.0,0.4481675699300699,0.0664042503237942,0.4668030128355696
2022-01-06 15:00:00,42802.78,43014.87,42650.0,42947.79,16507.19,114.5681818181818,0.142844526,0.093153035,0.352344418,2416.0,0.3161221568627451,0.0882160308933665,0.501104667791519
2022-01-06 16:00:00,42947.78,43095.49,42742.0,42878.24,12659.744,108.11363636363636,0.126757095,0.076055756,0.336739807,2718.0,0.4323147157190636,0.0955564313473808,0.4857860802092983
2022-01-06 17:00:00,42878.25,43160.0,42785.88,42994.68,10121.939,106.5,0.136116734,0.082935923,0.346488949,2476.0,0.4497706992230854,0.068923583478456,0.4227752835700614
2022-01-06 18:00:00,42994.0,43430.0,42965.7,43353.88,9777.476,111.34090909090908,0.130601352,0.080967195,0.350293112,2381.0,0.6357121019108279,0.1150387254342257,0.4448658766403956
2022-01-06 19:00:00,43353.89,43488.48,43202.04,43409.03,9662.063,109.72727272727272,0.142591713,0.086459872,0.355029093,2045.0,0.3075966168371362,0.0747412964149659,0.4754271471927284
2022-01-06 20:00:00,43409.03,43564.78,43100.0,43206.67,10734.654,103.27272727272728,0.132721932,0.082236178,0.35201938,1987.0,0.5933726315789474,0.1018576429341831,0.4494083305441699
2022-01-06 21:00:00,43209.99,43233.42,43056.67,43105.1,6063.373,106.5,0.143230456,0.054604175,0.334547992,1973.0,0.4359930434782609,0.0788289314907261,0.4784578700329579
2022-01-06 22:00:00,43105.11,43218.0,43000.0,43163.57,5067.002,109.72727272727272,0.16093452,0.083297439,0.349586705,1715.0,0.44657265917603,0.0424937084520417,0.3955752025589255
2022-01-06 23:00:00,43163.57,43222.3,43045.73,43080.01,4332.722,103.27272727272728,0.117117654,0.053042148,0.340176515,1613.0,0.4064705405405405,0.1399500780887335,0.4803899275392623
2022-01-07 00:00:00,43080.01,43135.0,42712.41,42787.99,11015.952,106.5,0.134805331,0.058620619,0.354270855,1481.0,0.5427994535519126,0.0384853063078196,0.3715292016107687
