Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2022-03-02 08:00:00,43962.8,44290.0,43728.8,43830.0,17493.103,2022-03-02 08:59:59,770024216.2,180821,8511.377,374761369.5,0
2022-03-02 09:00:00,43830.1,44150.0,43739.5,43900.0,14773.434,2022-03-02 09:59:59,648801951.6,150141,7654.142,336214840.5,0
2022-03-02 10:00:00,43900.0,44344.5,43846.0,44135.9,12302.166,2022-03-02 10:59:59,542871063.7,134522,6402.258,282565186.4,0
2022-03-02 11:00:00,44134.9,44232.8,43966.0,44099.8,8807.046,2022-03-02 11:59:59,388391384.3,100995,4287.277,189100440.9,0
2022-03-02 12:00:00,44099.9,44343.3,43766.0,43992.4,17661.422,2022-03-02 12:59:59,776947407.2,185484,8530.396,375403952.9,0
2022-03-02 13:00:00,43992.3,44039.5,43321.0,43521.9,25904.912,2022-03-02 13:59:59,1129229510.0,284816,12474.136,543804703.4,0
2022-03-02 14:00:00,43521.9,44875.9,43484.7,44818.5,44503.541,2022-03-02 14:59:59,1971699342.0,429171,24027.519,1064281175.0,0
2022-03-02 15:00:00,44817.7,45350.0,43810.6,44116.1,79670.967,2022-03-02 15:59:59,3544197173.0,724285,38760.528,1725103635.0,0
2022-03-02 16:00:00,44116.1,44487.7,43939.7,44234.9,19199.047,2022-03-02 16:59:59,850010962.1,202013,9282.637,411043393.4,0
2022-03-02 17:00:00,44235.0,44434.0,43701.0,43734.5,16635.078,2022-03-02 17:59:59,732709711.9,157748,7033.205,309907119.9,0
2022-03-02 18:00:00,43734.5,43920.0,43520.1,43598.9,11567.087,2022-03-02 18:59:59,505842868.2,128394,5819.572,254542336.2,0
2022-03-02 19:00:00,43598.8,43800.0,43412.0,43690.3,11720.134,2022-03-02 19:59:59,511071342.5,127482,5900.745,257377070.0,0
2022-03-02 20:00:00,43690.4,43893.6,43661.8,43788.4,7307.836,2022-03-02 20:59:59,319793375.4,83596,3898.235,170618887.7,0
2022-03-02 21:00:00,43788.5,44112.1,43740.0,44052.1,6143.317,2022-03-02 21:59:59,269551066.8,71469,3747.848,164500710.3,0
2022-03-02 22:00:00,44052.2,44345.0,43845.1,44047.2,12058.464,2022-03-02 22:59:59,531551687.9,133598,5583.71,246191484.4,0
2022-03-02 23:00:00,44047.2,44178.7,43829.0,43885.7,6699.129,2022-03-02 23:59:59,294723256.1,79351,3265.873,143702400.1,0
2022-03-03 00:00:00,43885.8,44048.7,43657.0,43961.0,9140.74,2022-03-03 00:59:59,400821836.3,97646,4666.262,204662213.5,0
2022-03-03 01:00:00,43961.1,44025.6,43680.0,43820.1,7176.259,2022-03-03 01:59:59,314545739.7,84138,3532.159,154832952.1,0
2022-03-03 02:00:00,43820.1,43833.5,43574.2,43783.3,6595.742,2022-03-03 02:59:59,288346646.6,77198,3060.078,133798391.3,0
2022-03-03 03:00:00,43781.4,43846.8,43165.1,43312.7,13255.946,2022-03-03 03:59:59,576301690.7,159951,5831.661,253617272.6,0
2022-03-03 04:00:00,43312.8,43480.6,43251.0,43433.1,7613.805,2022-03-03 04:59:59,330261088.3,88177,3988.136,173017437.7,0
2022-03-03 05:00:00,43433.0,43509.0,43272.6,43320.0,5207.063,2022-03-03 05:59:59,225980162.9,69137,2549.335,110651153.8,0
2022-03-03 06:00:00,43320.0,43470.0,42858.0,43430.1,20254.296,2022-03-03 06:59:59,874725885.2,195998,9591.145,414338895.7,0
2022-03-03 07:00:00,43430.0,43700.0,43326.2,43468.0,11877.073,2022-03-03 07:59:59,516551993.7,126343,6011.657,261530589.6,0
2022-03-03 08:00:00,43468.0,43616.0,43262.0,43457.0,8140.73,2022-03-03 08:59:59,353731058.7,99546,4033.523,175296200.0,0
2022-03-03 09:00:00,43457.0,43480.0,43096.6,43157.2,10663.294,2022-03-03 09:59:59,461312427.5,128811,4991.958,215999220.0,0
2022-03-03 10:00:00,43157.1,43500.0,43056.2,43389.3,12094.924,2022-03-03 10:59:59,523164072.9,135950,6079.945,263066792.5,0
2022-03-03 11:00:00,43389.2,43587.1,43300.0,43377.2,9246.882,2022-03-03 11:59:59,401772777.1,103268,4747.12,206284768.0,0
2022-03-03 12:00:00,43377.3,43792.4,43308.0,43553.8,12821.474,2022-03-03 12:59:59,558452550.2,136046,6376.157,277789898.4,0
2022-03-03 13:00:00,43553.8,43999.0,43479.0,43968.1,15213.815,2022-03-03 13:59:59,665524123.6,165779,8290.592,362769523.1,0
2022-03-03 14:00:00,43967.9,44080.0,43310.0,43409.1,23635.088,2022-03-03 14:59:59,1033335615.0,260950,10742.705,469804760.0,0
2022-03-03 15:00:00,43409.1,43490.5,42333.0,42549.5,50933.444,2022-03-03 15:59:59,2180841306.0,484357,22902.775,980823025.3,0
2022-03-03 16:00:00,42549.5,42761.4,42243.0,42412.1,32184.087,2022-03-03 16:59:59,1367793983.0,295059,16377.878,696274923.2,0
2022-03-03 17:00:00,42412.0,42566.0,42051.0,42394.5,28393.624,2022-03-03 17:59:59,1202005475.0,264403,13689.074,579771990.7,0
2022-03-03 18:00:00,42394.6,42522.2,42180.0,42254.8,13645.827,2022-03-03 18:59:59,577961176.6,133956,6548.888,277423394.9,0
2022-03-03 19:00:00,42254.8,42419.4,42085.4,42220.6,10208.032,2022-03-03 19:59:59,431546003.4,105062,5206.535,220155037.2,0
2022-03-03 20:00:00,42220.6,42276.5,41833.0,42033.5,21257.674,2022-03-03 20:59:59,893725837.1,205816,9890.74,415944102.3,0
2022-03-03 21:00:00,42033.5,42140.0,41831.0,42085.5,12683.78,2022-03-03 21:59:59,532629976.9,128829,6446.496,270754546.8,0
2022-03-03 22:00:00,42085.5,42700.0,42074.4,42482.1,17353.115,2022-03-03 22:59:59,736950307.0,188840,9702.489,412005224.0,0
2022-03-03 23:00:00,42482.1,42606.6,42362.1,42449.5,5969.118,2022-03-03 23:59:59,253592258.9,68048,3014.499,128079517.0,0
2022-03-04 00:00:00,42449.6,42525.3,41500.0,41597.1,25047.15,2022-03-04 00:59:59,1049509789.0,253258,10238.544,429171348.2,0
2022-03-04 01:00:00,41597.1,41686.5,41050.0,41502.4,33072.684,2022-03-04 01:59:59,1368048324.0,308390,16419.389,679450858.6,0
2022-03-04 02:00:00,41503.7,41535.1,41346.5,41402.0,7526.862,2022-03-04 02:59:59,311827295.9,80971,3608.3,149493993.1,0
2022-03-04 03:00:00,41402.0,41482.6,41207.5,41441.1,8830.465,2022-03-04 03:59:59,365332399.8,91098,4385.67,181476537.0,0
2022-03-04 04:00:00,41441.1,41446.9,41069.7,41374.8,11968.057,2022-03-04 04:59:59,493812935.9,115329,5635.056,232536384.2,0
2022-03-04 05:00:00,41374.9,41425.0,41225.0,41363.0,5831.933,2022-03-04 05:59:59,241100339.1,66995,2824.199,116774108.9,0
2022-03-04 06:00:00,41363.0,41489.8,41236.6,41394.4,7063.862,2022-03-04 06:59:59,292345623.6,79048,3462.028,143307388.1,0
2022-03-04 07:00:00,41394.4,41467.3,41263.2,41427.6,8082.15,2022-03-04 07:59:59,334208068.8,86305,3976.749,164475806.5,0
2022-03-04 08:00:00,41427.7,41775.4,40800.0,41569.3,37408.351,2022-03-04 08:59:59,1545606067.0,386324,18159.426,750826019.6,0
2022-03-04 09:00:00,41569.3,41850.0,41300.9,41511.1,19302.916,2022-03-04 09:59:59,802746710.9,212300,9728.006,404724248.3,0
2022-03-04 10:00:00,41511.0,41783.4,41458.0,41656.7,8583.236,2022-03-04 10:59:59,357457809.8,106251,4507.535,187739415.7,0
2022-03-04 11:00:00,41658.1,41887.5,41549.1,41639.6,9248.243,2022-03-04 11:59:59,385677152.6,112309,4581.39,191081320.7,0
2022-03-04 12:00:00,41643.4,41746.4,41330.2,41501.9,15339.266,2022-03-04 12:59:59,636797713.2,170916,7622.165,316428335.2,0
2022-03-04 13:00:00,41502.0,41825.8,41220.0,41315.1,20644.94,2022-03-04 13:59:59,856393368.0,222173,9847.067,408635373.9,0
2022-03-04 14:00:00,41318.0,41548.5,40610.0,41101.0,43882.632,2022-03-04 14:59:59,1801379853.0,455472,21254.478,872828152.6,0
2022-03-04 15:00:00,41100.9,41256.0,40540.0,40694.6,32979.1,2022-03-04 15:59:59,1346165140.0,340029,15970.682,652070280.7,0
2022-03-04 16:00:00,40694.6,40829.9,40410.0,40754.1,26088.546,2022-03-04 16:59:59,1060057674.0,272829,12707.524,516533642.9,0
2022-03-04 17:00:00,40754.2,40954.6,40653.9,40835.0,11864.556,2022-03-04 17:59:59,484368480.8,126379,6188.921,252731421.2,0
2022-03-04 18:00:00,40835.0,40932.9,40552.0,40610.7,8054.396,2022-03-04 18:59:59,328269893.8,94249,4057.383,165418439.3,0
2022-03-04 19:00:00,40610.6,40647.8,39650.0,39785.4,34549.787,2022-03-04 19:59:59,1385936859.0,353679,14289.503,573351125.4,0
2022-03-04 20:00:00,39785.3,39888.7,39026.4,39457.4,37246.843,2022-03-04 20:59:59,1469451744.0,372595,17554.257,692813159.7,0
2022-03-04 21:00:00,39457.5,39626.0,39180.3,39381.9,14451.401,2022-03-04 21:59:59,569344327.7,154031,7166.139,282417955.5,0
2022-03-04 22:00:00,39383.8,39473.0,38521.0,38978.9,29151.034,2022-03-04 22:59:59,1133966737.0,305861,13529.151,526378284.8,0
2022-03-04 23:00:00,38981.3,39234.6,38811.5,39127.7,12919.964,2022-03-04 23:59:59,504256397.6,142013,7018.853,274014447.3,0
2022-03-05 00:00:00,39127.7,39176.3,38708.8,38732.3,13695.028,2022-03-05 00:59:59,533145632.7,148336,6307.853,245618079.1,0
2022-03-05 01:00:00,38732.3,39074.8,38547.6,38972.1,13667.849,2022-03-05 01:59:59,531097473.8,132546,7140.089,277560706.9,0
2022-03-05 02:00:00,38972.2,39043.3,38821.5,38851.5,5359.395,2022-03-05 02:59:59,208629570.9,60241,2774.947,108029558.0,0
2022-03-05 03:00:00,38851.4,39100.0,38815.0,39029.1,5574.686,2022-03-05 03:59:59,217392549.1,73630,2977.778,116124123.5,0
2022-03-05 04:00:00,39029.1,39087.8,38702.2,38846.3,9470.907,2022-03-05 04:59:59,368098379.8,104448,4156.42,161580139.0,0
2022-03-05 05:00:00,38846.3,39000.0,38780.5,38994.1,5318.929,2022-03-05 05:59:59,206862078.7,62532,2996.244,116548683.5,0
2022-03-05 06:00:00,38993.6,39087.2,38914.1,38972.0,6425.344,2022-03-05 06:59:59,250592670.5,74279,3442.926,134296363.2,0
2022-03-05 07:00:00,38972.1,39124.7,38933.0,39003.9,6455.161,2022-03-05 07:59:59,252019385.6,75284,3261.34,127352287.6,0
2022-03-05 08:00:00,39004.0,39189.2,38928.2,39067.5,7155.143,2022-03-05 08:59:59,279431351.3,80964,3667.521,143255513.5,0
2022-03-05 09:00:00,39066.4,39098.7,38948.3,39022.7,5574.037,2022-03-05 09:59:59,217439783.5,66644,2524.563,98486416.38,0
2022-03-05 10:00:00,39022.7,39152.6,38754.5,39118.2,15589.189,2022-03-05 10:59:59,607855911.2,152504,7464.743,291220847.9,0
2022-03-05 11:00:00,39118.2,39282.0,39039.1,39106.1,10564.132,2022-03-05 11:59:59,413509983.8,110855,5367.645,210159810.2,0
2022-03-05 12:00:00,39106.5,39350.0,39022.0,39054.7,10437.032,2022-03-05 12:59:59,408767940.5,124612,5266.844,206349044.4,0
2022-03-05 13:00:00,39054.8,39085.3,38866.1,38986.7,10649.056,2022-03-05 13:59:59,415112301.0,117985,5345.942,208415156.1,0
2022-03-05 14:00:00,38986.6,39152.6,38903.0,39100.4,7128.106,2022-03-05 14:59:59,278346804.6,84799,3614.486,141148741.4,0
2022-03-05 15:00:00,39100.4,39171.7,39040.2,39133.8,4730.902,2022-03-05 15:59:59,185048708.3,63048,2254.659,88201156.16,0
2022-03-05 16:00:00,39133.8,39580.0,39104.1,39313.7,17546.13,2022-03-05 16:59:59,690584027.7,180067,9683.511,381132508.1,0
2022-03-05 17:00:00,39313.6,39554.9,39282.3,39403.1,10174.874,2022-03-05 17:59:59,401374905.4,117500,4986.159,196709701.3,0
2022-03-05 18:00:00,39404.4,39430.0,39238.1,39380.8,6190.882,2022-03-05 18:59:59,243480232.6,76473,3018.912,118748671.5,0
2022-03-05 19:00:00,39380.8,39446.0,39322.2,39416.6,3614.161,2022-03-05 19:59:59,142345147.5,49126,1652.516,65094174.86,0
2022-03-05 20:00:00,39416.7,39578.9,39371.2,39434.8,8700.008,2022-03-05 20:59:59,343536201.2,83480,4495.54,177541370.3,0
2022-03-05 21:00:00,39434.8,39517.2,39330.0,39362.0,5822.238,2022-03-05 21:59:59,229599597.0,57483,2666.033,105150654.4,0
2022-03-05 22:00:00,39362.0,39467.5,39267.0,39437.7,5385.457,2022-03-05 22:59:59,211868124.2,67739,2829.363,111330449.5,0
2022-03-05 23:00:00,39437.6,39453.3,39301.7,39375.1,3519.247,2022-03-05 23:59:59,138511716.4,47643,1603.575,63115188.21,0
2022-03-06 00:00:00,39375.0,39690.0,39325.5,39624.5,7283.662,2022-03-06 00:59:59,287734155.3,73438,4235.957,167404176.3,0
2022-03-06 01:00:00,39624.4,39661.8,39405.2,39421.6,6312.709,2022-03-06 01:59:59,249449163.7,66797,2834.292,112008129.0,0
2022-03-06 02:00:00,39421.6,39500.0,39339.0,39478.9,3810.777,2022-03-06 02:59:59,150268780.9,43490,1860.311,73367014.87,0
2022-03-06 03:00:00,39478.8,39528.3,39250.2,39281.9,5885.903,2022-03-06 03:59:59,231685323.1,66138,2512.293,98901482.89,0
2022-03-06 04:00:00,39282.0,39577.0,38766.0,39442.1,24957.06,2022-03-06 04:59:59,977109783.9,238869,12298.152,481692574.0,0
2022-03-06 05:00:00,39442.1,39645.9,39411.0,39466.1,6601.187,2022-03-06 05:59:59,260712300.0,79735,3260.639,128799940.5,0
2022-03-06 06:00:00,39466.1,39590.0,39300.4,39457.1,6640.405,2022-03-06 06:59:59,262077867.6,67550,3228.559,127445028.8,0
2022-03-06 07:00:00,39457.2,39498.3,39232.7,39369.6,7357.422,2022-03-06 07:59:59,289702880.5,71220,3466.241,136511568.8,0
2022-03-06 08:00:00,39369.7,39369.7,39087.5,39137.3,9882.43,2022-03-06 08:59:59,387740409.9,102193,4519.73,177358502.5,0
2022-03-06 09:00:00,39137.2,39187.8,38555.0,38665.6,21153.094,2022-03-06 09:59:59,822184752.1,212508,9636.378,374681901.9,0
2022-03-06 10:00:00,38665.7,38720.0,38100.0,38240.1,33285.702,2022-03-06 10:59:59,1275626762.0,320949,15562.898,596510614.5,0
2022-03-06 11:00:00,38240.0,38359.1,38056.0,38330.9,15806.72,2022-03-06 11:59:59,604168280.0,157817,8236.987,314926776.6,0
2022-03-06 12:00:00,38329.1,38678.0,38266.0,38469.8,18361.692,2022-03-06 12:59:59,706200338.1,178473,10430.618,401262011.5,0
2022-03-06 13:00:00,38469.7,39038.0,38469.7,38851.0,22976.488,2022-03-06 13:59:59,891482103.7,225582,12852.5,498692142.0,0
2022-03-06 14:00:00,38851.0,38962.2,38680.0,38786.9,13855.177,2022-03-06 14:59:59,537612798.6,138866,6510.617,252703110.8,0
2022-03-06 15:00:00,38787.0,38884.3,38592.5,38845.0,11255.573,2022-03-06 15:59:59,436150222.3,114847,5525.199,214144015.1,0
2022-03-06 16:00:00,38845.0,39340.0,38719.1,39189.9,22086.197,2022-03-06 16:59:59,864155264.8,216201,12272.641,480244850.0,0
2022-03-06 17:00:00,39189.9,39228.9,38907.9,38981.6,8121.354,2022-03-06 17:59:59,316751886.9,87629,3578.054,139539307.1,0
2022-03-06 18:00:00,38981.5,39126.0,38656.3,38868.3,10592.802,2022-03-06 18:59:59,411874429.1,103255,4785.844,186149930.4,0
2022-03-06 19:00:00,38868.3,38910.8,38474.6,38649.4,7489.234,2022-03-06 19:59:59,289954451.8,85936,3477.845,134684320.4,0
2022-03-06 20:00:00,38649.4,38911.3,38602.5,38840.0,6093.277,2022-03-06 20:59:59,236225337.7,69104,3315.816,128562826.3,0
2022-03-06 21:00:00,38841.6,39250.0,38705.6,38997.2,12236.384,2022-03-06 21:59:59,477138587.5,133706,6462.876,252121017.1,0
2022-03-06 22:00:00,38997.3,39186.0,38918.7,38954.1,5908.273,2022-03-06 22:59:59,230852402.9,71415,2763.061,107974511.0,0
2022-03-06 23:00:00,38954.1,38996.8,38111.0,38401.1,23751.738,2022-03-06 23:59:59,912975643.0,237113,11421.869,439064733.8,0
2022-03-07 00:00:00,38401.1,38524.0,37936.8,38391.5,20971.867,2022-03-07 00:59:59,803369239.5,196702,10411.408,399032380.7,0
2022-03-07 01:00:00,38391.4,38547.6,38261.0,38310.1,8860.92,2022-03-07 01:59:59,340437445.4,89648,4236.69,162812929.3,0
2022-03-07 02:00:00,38310.1,38358.0,37550.0,37770.1,26619.668,2022-03-07 02:59:59,1009571245.0,241702,11648.785,441897716.7,0
2022-03-07 03:00:00,37770.1,37950.0,37529.9,37848.8,18531.223,2022-03-07 03:59:59,699382481.5,161135,9129.616,344673243.0,0
2022-03-07 04:00:00,37848.9,37954.2,37738.1,37906.3,6935.964,2022-03-07 04:59:59,262597176.2,77953,3552.992,134529488.5,0
2022-03-07 05:00:00,37906.3,38222.2,37777.0,38000.8,12375.741,2022-03-07 05:59:59,470877062.0,123872,6372.476,242486658.2,0
2022-03-07 06:00:00,38000.8,38199.8,37960.2,38138.0,6845.618,2022-03-07 06:59:59,260707214.1,74737,3589.371,136709318.8,0
2022-03-07 07:00:00,38138.0,38185.3,37760.0,37878.2,11182.319,2022-03-07 07:59:59,424609181.7,114033,5027.92,190968613.5,0
2022-03-07 08:00:00,37878.2,38196.7,37630.6,38142.6,21268.024,2022-03-07 08:59:59,806147684.8,192190,11642.517,441507110.4,0
2022-03-07 09:00:00,38142.6,38392.0,38112.0,38136.2,13617.759,2022-03-07 09:59:59,520738255.9,131549,7133.53,272840183.5,0
2022-03-07 10:00:00,38136.1,38289.4,37937.9,38012.0,10497.214,2022-03-07 10:59:59,400326411.8,113626,4743.003,180979165.1,0
2022-03-07 11:00:00,38011.9,38390.4,37963.1,38314.1,10866.764,2022-03-07 11:59:59,415098186.1,116011,6157.594,235204273.7,0
2022-03-07 12:00:00,38314.3,38749.0,38314.3,38567.6,22922.692,2022-03-07 12:59:59,883999882.3,220358,12204.031,470614828.5,0
2022-03-07 13:00:00,38567.5,39158.0,38501.0,38997.4,27771.894,2022-03-07 13:59:59,1079597759.0,255313,15718.079,611156326.1,0
2022-03-07 14:00:00,38997.5,39267.0,38830.5,38833.0,27792.18,2022-03-07 14:59:59,1085176195.0,273239,13433.977,524729196.0,0
2022-03-07 15:00:00,38833.0,39180.0,38627.0,39062.3,26018.426,2022-03-07 15:59:59,1011938382.0,247180,13172.437,512479359.7,0
2022-03-07 16:00:00,39062.3,39550.0,38750.0,38823.3,34149.125,2022-03-07 16:59:59,1338454274.0,339389,16957.157,664912296.4,0
2022-03-07 17:00:00,38823.3,38989.7,38502.0,38585.8,24821.662,2022-03-07 17:59:59,961637943.2,245738,12320.238,477508762.4,0
2022-03-07 18:00:00,38587.5,38588.7,37744.7,37961.5,37755.075,2022-03-07 18:59:59,1438017076.0,374879,17572.005,669283295.2,0
2022-03-07 19:00:00,37961.6,38020.0,37150.8,37288.7,32240.466,2022-03-07 19:59:59,1210084278.0,322094,14527.828,545461708.3,0
2022-03-07 20:00:00,37290.0,37766.7,37134.0,37560.5,23656.302,2022-03-07 20:59:59,886414766.1,235500,12386.064,464143626.3,0
2022-03-07 21:00:00,37560.5,38260.0,37476.6,37821.8,27987.796,2022-03-07 21:59:59,1059844706.0,258586,15208.143,576076048.2,0
2022-03-07 22:00:00,37821.9,38481.2,37772.0,38199.1,17764.766,2022-03-07 22:59:59,677956727.8,175618,9138.658,348798272.8,0
2022-03-07 23:00:00,38199.1,38529.1,37871.5,37963.8,18801.051,2022-03-07 23:59:59,717742288.5,165997,9192.31,350963698.9,0
2022-03-08 00:00:00,37963.7,38368.1,37853.0,38180.7,13468.212,2022-03-08 00:59:59,513555502.1,140323,6773.788,258344416.0,0
2022-03-08 01:00:00,38185.2,38470.0,38024.8,38257.2,13985.295,2022-03-08 01:59:59,535727924.1,146414,6823.625,261393491.9,0
2022-03-08 02:00:00,38257.3,38931.1,38126.1,38596.6,17492.344,2022-03-08 02:59:59,674830890.2,172408,9693.97,374028758.0,0
2022-03-08 03:00:00,38596.6,38688.7,38500.1,38678.5,7265.048,2022-03-08 03:59:59,280442500.5,79837,3510.24,135513670.5,0
2022-03-08 04:00:00,38678.6,38805.1,38456.0,38526.7,9528.216,2022-03-08 04:59:59,367932291.5,95487,4278.51,165253411.8,0
2022-03-08 05:00:00,38526.6,38593.9,38220.0,38336.1,10217.946,2022-03-08 05:59:59,392002816.5,107394,4820.35,184947284.7,0
2022-03-08 06:00:00,38336.1,38499.1,38000.0,38262.0,16348.559,2022-03-08 06:59:59,624605825.8,160911,8044.583,307411627.0,0
2022-03-08 07:00:00,38263.8,38738.4,38150.0,38530.4,18086.87,2022-03-08 07:59:59,695537240.9,169814,9365.254,360139325.0,0
2022-03-08 08:00:00,38530.4,39107.3,38450.0,38755.0,23766.205,2022-03-08 08:59:59,922173958.3,239302,12749.956,494801593.3,0
2022-03-08 09:00:00,38754.5,38999.6,38680.0,38970.0,11960.351,2022-03-08 09:59:59,464735500.7,131738,6411.028,249149366.0,0
2022-03-08 10:00:00,38969.9,39185.5,38690.1,39044.9,17204.665,2022-03-08 10:59:59,669343661.3,171336,8695.744,338446664.1,0
2022-03-08 11:00:00,39043.7,39092.7,38720.0,38967.8,12157.694,2022-03-08 11:59:59,473165078.0,140319,5989.428,233129423.0,0
2022-03-08 12:00:00,38967.8,39200.0,38590.3,38817.9,23167.639,2022-03-08 12:59:59,900727859.6,218350,10883.555,423214654.2,0
2022-03-08 13:00:00,38817.5,39074.2,38610.0,38862.5,18610.056,2022-03-08 13:59:59,722549207.1,192217,9228.466,358351021.0,0
2022-03-08 14:00:00,38862.5,39170.6,38506.4,38752.3,32357.119,2022-03-08 14:59:59,1255925512.0,337250,16018.531,622046261.0,0
2022-03-08 15:00:00,38752.4,38890.8,38259.0,38648.9,28676.813,2022-03-08 15:59:59,1105935859.0,289557,13775.872,531436876.2,0
2022-03-08 16:00:00,38649.8,38862.2,38117.9,38283.9,31355.664,2022-03-08 16:59:59,1204565711.0,293652,15215.729,584574455.0,0
2022-03-08 17:00:00,38283.9,39150.0,38268.6,39047.1,33775.612,2022-03-08 17:59:59,1311640300.0,323030,17836.239,692652598.7,0
2022-03-08 18:00:00,39047.0,39340.5,38633.1,38668.3,30041.508,2022-03-08 18:59:59,1172842334.0,296883,14669.639,572963198.7,0
2022-03-08 19:00:00,38668.4,38823.8,38450.0,38741.5,20068.705,2022-03-08 19:59:59,775375142.3,191021,10310.495,398443902.5,0
2022-03-08 20:00:00,38741.4,38888.0,38420.0,38500.1,14921.966,2022-03-08 20:59:59,576074710.8,144609,7489.385,289200854.4,0
