Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2022-04-01 01:00:00,45505.9,45638.9,45338.3,45539.4,10308.452,2022-04-01 01:59:59,469306642.3,89650,5147.236,234364859.0,0
2022-04-01 02:00:00,45539.3,45539.4,44861.1,44926.1,24579.161,2022-04-01 02:59:59,1109419804.0,192498,10527.527,475337805.7,0
2022-04-01 03:00:00,44926.1,45060.3,44206.2,44394.4,38167.939,2022-04-01 03:59:59,1703641324.0,290319,17291.661,772173024.4,0
2022-04-01 04:00:00,44394.3,44585.0,44252.2,44585.0,16307.838,2022-04-01 04:59:59,724555666.7,128843,8052.841,357855926.3,0
2022-04-01 05:00:00,44584.9,44768.0,44530.8,44625.8,11550.611,2022-04-01 05:59:59,515848846.7,96986,5846.677,261134519.3,0
2022-04-01 06:00:00,44625.8,44777.0,44555.5,44624.0,8432.803,2022-04-01 06:59:59,376586767.3,70403,3603.247,160944785.0,0
2022-04-01 07:00:00,44623.9,44814.9,44549.4,44773.9,6648.601,2022-04-01 07:59:59,297271675.6,72935,3674.093,164290673.9,0
2022-04-01 08:00:00,44774.0,45084.2,44770.0,44993.8,12110.906,2022-04-01 08:59:59,543883354.2,103854,6359.662,285604312.6,0
2022-04-01 09:00:00,44993.7,45307.9,44976.7,45112.0,17440.126,2022-04-01 09:59:59,787496290.5,130288,8361.986,377569822.7,0
2022-04-01 10:00:00,45112.1,45219.1,44965.0,45062.8,9605.534,2022-04-01 10:59:59,433181177.3,91208,4476.211,201885060.7,0
2022-04-01 11:00:00,45062.7,45222.4,45006.4,45200.1,5422.575,2022-04-01 11:59:59,244583450.7,61713,2895.076,130590784.5,0
2022-04-01 12:00:00,45200.2,45248.7,45001.1,45045.2,8164.395,2022-04-01 12:59:59,368479892.4,78933,3589.294,161983648.2,0
2022-04-01 13:00:00,45045.1,45419.1,44680.9,45219.1,30712.22,2022-04-01 13:59:59,1383324356.0,237366,16015.517,721508850.9,0
2022-04-01 14:00:00,45219.2,45579.9,45216.6,45408.0,19747.004,2022-04-01 14:59:59,896814616.8,172750,9509.952,431902403.0,0
2022-04-01 15:00:00,45407.9,46171.0,45396.3,46096.7,26932.206,2022-04-01 15:59:59,1231466591.0,222047,14624.938,668820482.4,0
2022-04-01 16:00:00,46096.7,46700.0,46087.1,46523.5,40745.596,2022-04-01 16:59:59,1893086214.0,336687,21001.544,975851486.6,0
2022-04-01 17:00:00,46523.6,46585.3,46014.8,46017.5,17156.608,2022-04-01 17:59:59,795061166.3,154190,7818.444,362386893.1,0
2022-04-01 18:00:00,46017.5,46530.0,45883.9,46449.2,18247.499,2022-04-01 18:59:59,844082700.6,156880,9173.962,424406981.5,0
2022-04-01 19:00:00,46448.2,46583.1,46220.7,46321.4,10261.493,2022-04-01 19:59:59,475991992.3,89848,5007.728,232336349.4,0
2022-04-01 20:00:00,46321.4,46380.0,46111.0,46349.4,7541.291,2022-04-01 20:59:59,348726477.2,73906,3914.299,181038263.2,0
2022-04-01 21:00:00,46349.5,46368.0,46056.6,46131.2,5115.252,2022-04-01 21:59:59,236518373.4,61999,2243.683,103752678.6,0
2022-04-01 22:00:00,46131.2,46427.4,46125.0,46294.8,5030.421,2022-04-01 22:59:59,232831546.4,56851,2802.552,129718765.3,0
2022-04-01 23:00:00,46294.9,46380.4,46134.6,46360.4,5795.137,2022-04-01 23:59:59,268202572.4,56733,2849.211,131882078.8,0
2022-04-02 00:00:00,46360.3,46360.4,46106.0,46266.2,4710.885,2022-04-02 00:59:59,217745796.0,51009,2182.87,100895632.1,0
2022-04-02 01:00:00,46266.2,47236.8,46056.8,46883.3,21056.244,2022-04-02 01:59:59,982475117.5,175120,12012.633,560555695.0,0
2022-04-02 02:00:00,46883.2,47029.8,46482.8,46736.0,15785.828,2022-04-02 02:59:59,738261661.7,145400,7413.889,346765875.5,0
2022-04-02 03:00:00,46735.9,46838.7,46231.2,46480.0,11587.329,2022-04-02 03:59:59,538991901.1,111412,5074.684,236064929.5,0
2022-04-02 04:00:00,46480.0,46587.5,46350.0,46587.5,3735.984,2022-04-02 04:59:59,173608636.4,48976,1923.717,89406801.67,0
2022-04-02 05:00:00,46587.4,46655.9,46470.0,46521.7,3569.669,2022-04-02 05:59:59,166203486.0,44401,1904.515,88684752.92,0
2022-04-02 06:00:00,46522.5,46596.8,46395.7,46534.9,3869.661,2022-04-02 06:59:59,179960219.8,43958,2045.803,95146849.4,0
2022-04-02 07:00:00,46535.0,46637.7,46455.0,46620.1,3505.292,2022-04-02 07:59:59,163147189.2,43035,1911.142,88954236.03,0
2022-04-02 08:00:00,46620.0,46635.0,46420.2,46578.0,4188.999,2022-04-02 08:59:59,194865534.8,45772,1834.727,85354784.22,0
2022-04-02 09:00:00,46577.9,46586.9,46469.1,46540.0,4347.838,2022-04-02 09:59:59,202318730.8,41629,1871.099,87068868.28,0
2022-04-02 10:00:00,46540.0,46727.1,46505.0,46661.9,5092.664,2022-04-02 10:59:59,237435745.6,55559,2616.849,121999956.6,0
2022-04-02 11:00:00,46661.9,46716.0,46530.3,46710.1,4300.752,2022-04-02 11:59:59,200469126.1,53985,2094.658,97647272.07,0
2022-04-02 12:00:00,46710.1,46745.1,46534.4,46534.5,3983.51,2022-04-02 12:59:59,185757992.5,48569,1772.359,82658095.96,0
2022-04-02 13:00:00,46534.4,46878.3,46222.0,46710.1,22233.601,2022-04-02 13:59:59,1036912228.0,202517,10759.326,501839942.8,0
2022-04-02 14:00:00,46710.0,46947.8,46633.3,46726.1,10914.346,2022-04-02 14:59:59,510872268.5,87051,5465.706,255849797.3,0
2022-04-02 15:00:00,46726.1,46792.4,46561.0,46603.3,6264.249,2022-04-02 15:59:59,292273424.9,63410,2916.76,136101536.1,0
2022-04-02 16:00:00,46603.2,46603.3,46112.5,46284.1,19860.172,2022-04-02 16:59:59,920168110.9,164969,9588.011,444241891.3,0
2022-04-02 17:00:00,46284.0,46425.0,46142.0,46300.7,8409.212,2022-04-02 17:59:59,389330376.2,81384,4299.845,199102117.3,0
2022-04-02 18:00:00,46300.8,46499.0,46246.9,46350.5,3944.602,2022-04-02 18:59:59,182912180.0,45155,2137.837,99156200.59,0
2022-04-02 19:00:00,46350.6,46387.5,45600.0,45824.0,30731.304,2022-04-02 19:59:59,1411006106.0,243991,13724.37,630144875.8,0
2022-04-02 20:00:00,45824.0,46285.5,45800.0,46099.0,8121.97,2022-04-02 20:59:59,374176124.7,71796,4390.42,202272715.8,0
2022-04-02 21:00:00,46099.1,46400.0,46013.6,46159.4,10498.867,2022-04-02 21:59:59,485156326.5,78029,4937.261,228201423.8,0
2022-04-02 22:00:00,46159.3,46300.0,45900.0,46207.7,6675.347,2022-04-02 22:59:59,307847884.4,71879,3170.977,146229134.8,0
2022-04-02 23:00:00,46207.8,46316.2,46022.0,46100.0,5779.08,2022-04-02 23:59:59,266834784.6,51542,2825.928,130501243.4,0
2022-04-03 00:00:00,46100.0,46137.0,45720.0,45794.6,7956.837,2022-04-03 00:59:59,365412452.7,67547,3902.34,179222824.1,0
2022-04-03 01:00:00,45792.3,46058.0,45758.9,46058.0,8476.365,2022-04-03 01:59:59,389088560.1,65249,4464.622,204965112.1,0
2022-04-03 02:00:00,46057.9,46058.0,45501.0,45831.7,14131.566,2022-04-03 02:59:59,645771043.1,113619,6785.949,310045543.7,0
2022-04-03 03:00:00,45831.7,45946.6,45750.0,45763.9,4735.291,2022-04-03 03:59:59,217142087.0,50967,2100.994,96352040.84,0
2022-04-03 04:00:00,45763.8,45959.9,45710.0,45930.2,3530.471,2022-04-03 04:59:59,161937794.3,38182,1786.328,81950650.39,0
2022-04-03 05:00:00,45930.2,46350.0,45911.1,46350.0,7333.66,2022-04-03 05:59:59,338331862.9,66879,4193.094,193441187.0,0
2022-04-03 06:00:00,46350.0,46370.8,46200.0,46337.9,4953.969,2022-04-03 06:59:59,229257735.6,48843,2314.668,107123627.0,0
2022-04-03 07:00:00,46338.0,46586.1,46287.5,46412.2,8869.729,2022-04-03 07:59:59,411669821.2,79537,4696.812,218012596.2,0
2022-04-03 08:00:00,46411.9,46461.1,46280.0,46363.7,5144.783,2022-04-03 08:59:59,238476360.1,52856,2662.772,123441374.0,0
2022-04-03 09:00:00,46363.7,46417.7,46217.9,46270.6,3890.388,2022-04-03 09:59:59,180179022.0,43981,1824.583,84508360.36,0
2022-04-03 10:00:00,46270.6,46448.3,46170.0,46357.5,7334.481,2022-04-03 10:59:59,339680243.8,72572,3685.133,170673094.4,0
2022-04-03 11:00:00,46357.5,46392.0,46106.7,46170.1,6487.189,2022-04-03 11:59:59,299781021.2,65808,3075.036,142100726.4,0
2022-04-03 12:00:00,46170.1,46321.5,46068.5,46237.1,5941.448,2022-04-03 12:59:59,274404908.6,63326,2933.097,135483111.3,0
2022-04-03 13:00:00,46237.1,46427.4,46169.6,46359.4,5051.007,2022-04-03 13:59:59,233988036.7,61293,2403.107,111320373.0,0
2022-04-03 14:00:00,46359.4,46665.3,46256.6,46416.2,12829.506,2022-04-03 14:59:59,596117530.8,127123,5911.705,274744512.0,0
2022-04-03 15:00:00,46416.3,46620.0,46275.0,46620.0,6486.488,2022-04-03 15:59:59,301085732.8,74788,3516.146,163245427.6,0
2022-04-03 16:00:00,46620.0,46715.0,46353.5,46397.9,11042.565,2022-04-03 16:59:59,513963909.3,110708,5150.017,239709516.5,0
2022-04-03 17:00:00,46398.0,46492.7,46192.2,46276.6,7921.383,2022-04-03 17:59:59,366798081.2,79941,3783.322,175188347.5,0
2022-04-03 18:00:00,46276.0,46407.6,46220.0,46380.0,4176.08,2022-04-03 18:59:59,193407918.1,47294,2210.161,102359820.8,0
