Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
01/01/2022 00:00,46210.57,46729.73,46210.55,46650.01,8957.465,01/01/2022 00:59,416444814.3,91267,4777.701,222129624.4,0
01/01/2022 01:00,46650,46944.56,46570.34,46766.78,7276.249,01/01/2022 01:59,340380570.8,73308,3689.837,172618899.7,0
01/01/2022 02:00,46767.44,46917.87,46709.44,46796.14,4478.713,01/01/2022 02:59,209685983.3,46403,2103.345,98487220.41,0
01/01/2022 03:00,46796.15,46888,46746.32,46789.56,4208.992,01/01/2022 03:59,197079681.7,39070,1928.027,90284098.22,0
01/01/2022 04:00,46789.55,46868.74,46605,46690.81,6149.298,01/01/2022 04:59,287229210.7,63606,2855.818,133405465.1,0
01/01/2022 05:00,46690.81,47566.66,46657.99,47184.18,14988.008,01/01/2022 05:59,708047313.2,143532,8193.57,386931696.7,0
01/01/2022 06:00,47184.19,47314.4,46914.84,46972.19,7474.84,01/01/2022 06:59,352269561.1,67979,3343.354,157600895.2,0
01/01/2022 07:00,46972.19,47247.44,46867,47186.83,6227.873,01/01/2022 07:59,292936111,61729,3478.601,163677285.8,0
01/01/2022 08:00,47186.83,47338,47060.74,47117.84,6294.515,01/01/2022 08:59,297052698.4,63154,3149.875,148669854.1,0
01/01/2022 09:00,47118.78,47200,46920.02,47137.37,5512.434,01/01/2022 09:59,259413321.4,61596,2654.172,124913145.4,0
01/01/2022 10:00,47137.01,47293.76,46700.09,46864.09,11859.238,01/01/2022 10:59,556817130.4,116532,5498.752,258247611.3,0
01/01/2022 11:00,46867.57,47003.92,46750,46755.01,5755.1,01/01/2022 11:59,269873847.8,66254,2745.393,128762806.6,0
01/01/2022 12:00,46755.01,47148,46755.01,47062.37,6002.673,01/01/2022 12:59,282054454.1,69332,3280.959,154162658.9,0
01/01/2022 13:00,47062.37,47200,46907.65,47005.55,5855.182,01/01/2022 13:59,275464587.7,62060,2589.425,121858091.3,0
01/01/2022 14:00,47005.55,47105.19,46830.23,46909.2,5335.895,01/01/2022 14:59,250553858.5,57202,2595.603,121893730.9,0
01/01/2022 15:00,46909.2,47488.64,46860.2,47194.78,11099.98,01/01/2022 15:59,524149494.4,114811,5853.755,276418647.2,0
01/01/2022 16:00,47194.77,47500,47157.59,47249.99,8978.195,01/01/2022 16:59,425160916.3,102216,4302.957,203773416.5,0
01/01/2022 17:00,47250,47943.77,47220.03,47733.16,13824.724,01/01/2022 17:59,658748554.7,144040,7277.957,346694733.5,0
01/01/2022 18:00,47733.16,47832.04,47400.44,47546.74,9854.73,01/01/2022 18:59,468936962.8,91829,4504.064,214384381,0
01/01/2022 19:00,47546.74,47603.9,47278.67,47326.98,5808.847,01/01/2022 19:59,275307014.8,62929,2847.1,134923235.2,0
01/01/2022 20:00,47326.99,47549.98,47223,47385.22,5905.027,01/01/2022 20:59,279885456.9,61971,2939.273,139324067.9,0
01/01/2022 21:00,47385.21,47533.59,47262.48,47322.2,5161.124,01/01/2022 21:59,244636718.1,47957,2895.982,137285552.6,0
01/01/2022 22:00,47322.19,47484.48,47202.47,47428.16,4628.942,01/01/2022 22:59,219242035.6,41729,2287.98,108371744.9,0
01/01/2022 23:00,47428.17,47813.43,47267.08,47704.35,7795.54,01/01/2022 23:59,370462363.7,72592,4192.719,199288778.2,0
02/01/2022 00:00,47704.35,47745.61,47352.58,47622.14,8231.279,02/01/2022 00:59,391560234.1,72120,3957.364,188246635.2,0
02/01/2022 01:00,47622.14,47633.11,47312.99,47381.21,4396.838,02/01/2022 01:59,208596271.9,49031,2099.249,99591904.96,0
02/01/2022 02:00,47381.21,47454.65,47282.5,47374.28,4189.093,02/01/2022 02:59,198452328.2,50374,2150.494,101887286.3,0
02/01/2022 03:00,47374.29,47470,47263.28,47330.75,4022.971,02/01/2022 03:59,190488676.9,43848,1904.813,90200463,0
02/01/2022 04:00,47330.76,47418.65,46749.99,46902.11,13039.814,02/01/2022 04:59,613523563.6,108795,5479.212,257829428.8,0
02/01/2022 05:00,46903.89,47091.58,46821.92,47077.7,7534.557,02/01/2022 05:59,353803850.8,66910,4315.061,202658010.8,0
02/01/2022 06:00,47076.58,47250,47005.3,47122.49,5991.521,02/01/2022 06:59,282322283,55191,3167.439,149254828.2,0
02/01/2022 07:00,47122.49,47294.01,47085.82,47171.04,4750.668,02/01/2022 07:59,224109267.8,46357,2594.29,122403539.7,0
02/01/2022 08:00,47171.39,47240,46963.66,47211.36,5703.105,02/01/2022 08:59,268729204.6,59031,2737.038,128988994.6,0
02/01/2022 09:00,47211.36,47500,47135,47263.18,8015.488,02/01/2022 09:59,379368985.1,76490,4365.48,206627866.9,0
02/01/2022 10:00,47263.18,47345,47121.53,47175.95,3869.99,02/01/2022 10:59,182873956.7,41847,1756.596,83022103.82,0
02/01/2022 11:00,47175.95,47374.7,47148.16,47231.3,4619.824,02/01/2022 11:59,218357672.1,46992,2471.444,116821528.7,0
02/01/2022 12:00,47231.29,47453.05,47002.47,47279.57,9127.342,02/01/2022 12:59,430901679.6,90069,4394.504,207466496.8,0
02/01/2022 13:00,47279.58,47291.91,47075,47133.07,5431.669,02/01/2022 13:59,256181256.6,57723,2703.306,127496193.3,0
02/01/2022 14:00,47133.08,47200,47006.66,47110.2,4712.418,02/01/2022 14:59,222006244,56305,2337.777,110146315.6,0
02/01/2022 15:00,47110.2,47400,47068.5,47329.68,7520.711,02/01/2022 15:59,355263462.1,82695,3864.141,182545928.1,0
02/01/2022 16:00,47329.68,47888,47263.5,47780,15064.059,02/01/2022 16:59,716610742,146998,8078.76,384381699.7,0
02/01/2022 17:00,47780.01,48000,47301,47402.3,17209.064,02/01/2022 17:59,819902868.9,166109,7704.297,367128429.1,0
02/01/2022 18:00,47401.6,47408.7,46605.68,47046.95,22919.292,02/01/2022 18:59,1076893387,209708,11517.526,541162810.8,0
02/01/2022 19:00,47046.96,47220,46836.6,46908.29,8671.035,02/01/2022 19:59,407571942.6,89475,4487.416,210945828.9,0
02/01/2022 20:00,46908.66,47051.73,46815.75,47012.47,4540.095,02/01/2022 20:59,213196253.8,51480,2329.891,109423939.8,0
02/01/2022 21:00,47012.47,47185.65,46916.95,47023.47,4366.636,02/01/2022 21:59,205471224.3,49865,2149.946,101169089.4,0
02/01/2022 22:00,47020.94,47400,47014.81,47261.73,5800.066,02/01/2022 22:59,273988851.9,68785,3013.811,142358460.7,0
02/01/2022 23:00,47261.81,47469.46,47261.81,47280,5067.558,02/01/2022 23:59,239974116,59046,2401.458,113739788.7,0
03/01/2022 00:00,47280.01,47288.28,47050,47059.43,5586.727,03/01/2022 00:59,263554829.6,58337,2495.84,117751698.8,0
03/01/2022 01:00,47059.44,47137.75,46935.08,47117.42,5019.993,03/01/2022 01:59,236120099.4,52359,2727.04,128288353,0
03/01/2022 02:00,47117.42,47117.43,46850,47005.39,7658.849,03/01/2022 02:59,359587947.3,64787,3613.351,169669638,0
03/01/2022 03:00,47005.38,47100,46717.26,46802.86,8026.312,03/01/2022 03:59,376308715,73734,3633.492,170374664.4,0
03/01/2022 04:00,46802.86,46944.43,46750,46823.58,4363.434,03/01/2022 04:59,204433556.1,45669,2250.483,105442954.5,0
03/01/2022 05:00,46823.57,47217.37,46775,47083.37,9147.882,03/01/2022 05:59,429910541.8,76211,4806.208,225880421.2,0
03/01/2022 06:00,47083.37,47105.97,46880,46930.85,4343.975,03/01/2022 06:59,204129679.1,45098,1988.633,93464818.21,0
03/01/2022 07:00,46930.85,47077.99,46857.38,47041.11,3477.953,03/01/2022 07:59,163326382.2,41125,1687.421,79246484.12,0
03/01/2022 08:00,47042.77,47133.97,46921.86,46970.01,4450.578,03/01/2022 08:59,209253760.3,46951,2102.788,98868375.72,0
